506|31|37|34|15|38|04|
507|44|58|05|27|33|03|
508|46|56|05|15|45|10|
509|32|55|34|35|28|33|
510|30|45|58|01|04|41|
511|08|36|34|37|03|04|
512|08|40|58|04|53|31|
513|46|10|27|19|33|39|
514|15|52|40|36|51|42|
515|39|16|57|15|45|48|
516|24|05|34|13|35|33|
517|51|32|08|28|38|07|
518|44|08|05|15|18|10|
519|09|36|15|19|42|22|
520|32|34|17|35|09|12|
521|28|32|38|25|15|45|
522|49|52|15|25|14|06|
523|45|58|40|39|28|44|
524|47|29|34|48|19|41|
525|26|32|24|49|08|10|
526|03|59|21|36|55|31|
527|17|14|50|52|06|26|
528|34|28|37|12|08|31|
529|56|45|13|33|38|01|
530|32|21|25|01|06|49|
531|03|01|35|07|18|50|
532|13|04|12|53|09|52|
533|27|18|13|59|21|53|
534|48|57|23|08|31|03|
535|49|14|47|56|06|28|
536|14|22|25|15|37|23|
537|37|03|19|34|39|07|
538|45|43|56|25|52|03|
539|16|50|55|06|47|19|
540|22|04|30|44|28|49|
541|58|57|27|13|49|52|
542|49|04|19|28|35|06|
543|35|54|37|42|49|46|
544|11|33|56|47|17|34|
545|43|35|57|29|40|17|
546|46|04|54|17|13|05|
547|04|59|13|53|28|30|
548|51|49|14|47|59|58|
549|13|51|58|22|46|08|
550|17|56|16|38|39|45|
551|56|48|57|21|12|46|
552|22|54|52|47|49|09|
553|43|46|58|53|54|04|
554|47|29|31|15|60|42|
555|49|05|23|33|45|31|
556|08|45|30|33|17|10|
557|18|49|38|23|08|12|
558|59|57|07|58|31|14|
559|53|25|36|13|17|06|
560|32|18|11|30|02|58|
561|39|49|36|20|55|01|
562|37|35|23|16|57|55|
563|34|08|23|44|51|05|
564|38|13|32|20|10|49|
565|31|37|35|07|45|34|
566|17|06|20|18|13|37|
567|57|58|11|38|41|31|
568|25|41|17|29|13|22|
569|32|15|14|09|03|57|
570|35|32|36|33|51|15|
571|14|31|12|13|51|50|
572|33|03|20|60|09|16|
573|59|29|17|06|40|22|
574|32|23|02|10|44|17|
575|18|29|21|48|35|05|
576|18|43|52|39|07|08|
577|31|47|28|23|08|24|
578|48|03|58|18|56|23|
579|15|34|39|17|04|09|
580|38|16|18|28|15|47|
581|30|25|52|14|39|17|
582|13|40|29|59|45|51|
583|55|06|41|20|43|07|
584|30|53|23|07|32|08|
585|24|39|12|33|57|36|
586|45|38|13|11|54|39|
587|30|02|36|18|60|29|
588|45|13|46|55|53|11|
589|13|07|33|59|06|08|
590|25|51|05|18|04|28|
591|58|03|18|50|34|01|
592|55|14|59|47|13|42|
593|27|29|01|59|25|49|
594|10|53|55|29|13|47|
595|54|02|43|01|50|25|
596|43|60|28|11|54|14|
597|42|40|27|22|56|29|
598|05|16|53|38|50|34|
599|06|45|51|09|23|04|
600|18|39|54|34|31|16|
601|37|19|29|30|10|22|
602|38|60|13|07|55|46|
603|04|08|11|29|12|44|
604|41|49|51|25|15|46|
605|44|52|53|04|49|24|
606|41|06|23|55|32|35|
607|06|59|11|27|19|41|
608|30|06|37|19|24|13|
609|15|02|59|60|06|58|
610|25|49|30|43|47|45|
611|22|21|33|16|48|49|
612|55|33|15|50|53|18|
613|54|55|13|44|06|19|
614|60|31|12|48|57|16|
615|27|31|08|10|51|05|
616|24|16|26|54|12|02|
617|25|05|49|36|33|03|
618|60|10|03|08|24|13|
619|16|12|46|14|08|19|
620|22|01|29|13|32|03|
621|29|31|50|26|57|49|
622|59|27|19|29|50|38|
623|42|23|55|30|09|49|
624|39|23|34|52|08|43|
625|59|12|32|42|24|40|
626|49|08|22|18|07|39|
627|19|13|45|58|56|01|
628|08|16|22|56|58|30|
629|40|47|39|16|51|15|
630|16|53|20|60|12|45|
631|01|28|47|20|44|32|
632|02|54|48|51|19|28|
633|27|46|05|50|11|22|
634|13|41|24|42|10|56|
635|49|42|37|08|20|26|
636|30|32|34|50|28|26|
637|52|58|43|48|11|18|
638|42|10|50|41|11|36|
639|51|39|35|60|45|13|
640|12|42|59|46|19|60|
641|17|13|33|09|01|34|
642|51|17|56|36|44|40|
643|14|45|24|37|40|42|
644|57|29|31|27|34|14|
645|52|48|24|53|54|03|
646|13|47|60|32|49|10|
647|56|19|11|14|12|54|
648|05|48|23|42|45|29|
649|09|54|41|48|33|24|
650|53|59|25|29|10|24|
651|39|45|28|26|48|60|
652|24|18|57|56|10|20|
653|31|24|19|34|09|05|
654|10|11|56|40|41|06|
655|26|39|01|37|43|48|
656|59|37|46|36|35|51|
657|20|59|58|33|60|16|
658|41|20|36|03|11|06|
659|14|29|40|34|51|52|
660|53|05|38|54|46|11|
661|42|40|27|04|55|36|
662|04|60|56|25|18|23|
663|01|49|30|55|27|51|
664|12|01|55|59|38|36|
665|08|47|07|48|25|18|
666|07|26|16|29|45|55|
667|05|23|16|04|49|01|
668|49|33|56|02|14|01|
669|07|41|24|40|49|27|
670|42|59|58|37|48|22|
671|27|16|39|51|09|38|
672|43|34|53|38|28|24|
673|06|40|37|11|20|34|
674|22|32|18|29|42|38|
675|50|42|30|25|43|24|
676|49|32|15|09|41|42|
677|25|10|48|08|32|55|
678|44|46|31|14|40|42|
679|37|21|54|03|58|25|
680|44|02|26|05|03|22|
681|59|21|53|25|58|38|
682|60|37|47|36|04|27|
683|43|40|12|11|02|35|
684|50|37|33|40|19|17|
685|33|27|05|56|12|43|
686|33|05|04|54|15|26|
687|59|48|01|07|41|14|
688|47|30|52|11|21|35|
689|06|60|07|31|49|51|
690|15|41|08|47|12|53|
691|55|16|58|08|37|50|
692|33|18|60|11|58|57|
693|14|50|41|17|31|13|
694|15|19|29|53|37|41|
695|13|40|21|52|06|11|
696|37|16|34|57|53|09|
697|53|35|32|31|28|51|
698|22|08|27|43|55|12|
699|53|17|50|23|54|48|
700|02|03|24|40|31|14|
701|13|01|31|23|60|48|
702|01|56|18|58|45|57|
703|30|24|02|45|11|27|
704|02|27|50|34|18|04|
705|03|15|11|13|26|43|
706|22|10|17|07|02|60|
707|51|08|01|43|10|36|
708|45|13|39|47|09|07|
709|29|22|44|09|06|04|
710|46|25|05|49|39|34|
711|10|05|41|59|40|33|
712|35|07|53|58|08|43|
713|46|01|26|16|12|54|
714|17|53|39|08|07|35|
715|54|36|12|04|33|24|
716|29|02|07|50|16|32|
717|28|35|41|17|06|23|
718|07|35|21|39|58|33|
719|39|47|37|53|32|03|
720|12|56|44|51|31|54|
721|14|03|23|55|36|25|
722|60|36|57|18|44|09|
723|16|06|52|01|36|50|
724|34|51|55|17|48|27|
725|49|09|03|35|37|41|
726|40|47|01|05|07|37|
727|14|42|12|04|59|30|
728|44|42|13|08|24|32|
729|33|56|18|57|43|05|
730|45|15|02|54|16|50|
731|35|06|15|23|28|16|
732|49|19|53|50|17|06|
733|12|26|31|43|46|02|
734|44|45|27|29|43|54|
735|40|42|15|52|38|09|
736|01|21|38|41|56|49|
737|33|12|24|38|11|32|
738|15|30|14|42|26|54|
739|06|45|56|49|35|10|
740|29|47|12|50|16|28|
741|26|39|27|24|59|36|
742|34|17|07|41|02|50|
743|54|20|32|60|25|23|
744|26|46|12|23|39|04|
745|21|57|37|16|43|02|
746|49|12|10|57|25|01|
747|21|23|56|12|03|02|
748|01|07|19|51|35|02|
749|24|47|04|57|48|50|
750|58|17|54|10|42|33|
751|04|25|38|50|20|07|
752|25|04|29|42|24|23|
753|59|35|43|22|07|02|
754|04|42|34|50|03|13|
755|59|30|47|12|04|49|
756|37|50|41|05|38|27|
757|17|32|12|18|58|30|
758|47|59|01|23|36|43|
759|59|39|30|31|48|45|
760|12|17|60|44|46|45|
761|56|29|17|13|27|40|
762|39|09|21|12|37|54|
763|40|47|01|48|09|26|
764|07|03|55|47|53|45|
765|03|37|50|16|30|10|
766|01|50|19|42|24|58|
767|22|50|32|38|54|15|
768|33|37|59|30|04|08|
769|20|21|50|29|12|16|
770|04|34|25|35|48|12|
771|29|46|34|47|21|14|
772|38|51|52|60|10|35|
773|03|05|51|29|34|14|
774|37|05|54|58|46|10|
775|27|12|46|47|42|50|
776|57|35|60|41|03|15|
777|14|50|23|02|28|56|
778|45|20|36|37|31|51|
779|36|54|52|25|29|26|
780|10|50|28|51|59|07|
781|10|54|08|39|56|13|
782|11|23|59|42|35|02|
783|43|21|48|08|04|32|
784|42|56|08|37|27|53|
785|35|05|37|08|48|17|
786|27|31|26|11|10|41|
787|37|31|20|60|34|54|
788|31|57|17|19|29|44|
789|60|39|31|38|06|50|
790|22|02|19|28|43|06|
791|42|35|19|09|14|58|
792|43|56|09|45|29|34|
793|03|51|33|15|16|57|
794|56|47|55|38|42|03|
795|14|36|21|29|26|48|
796|19|24|43|34|39|05|
797|58|48|52|47|12|06|
798|32|09|04|52|29|03|
799|29|35|19|57|42|55|
800|01|07|56|11|37|38|
801|20|22|11|19|48|42|
802|14|24|60|06|18|48|
803|10|57|28|03|05|21|
804|13|59|37|56|03|47|
805|30|02|48|60|43|36|
806|60|41|47|26|35|18|
807|08|27|02|32|56|49|
808|15|21|31|46|02|57|
809|25|23|11|05|30|15|
810|04|33|01|48|05|37|
811|32|57|28|41|10|47|
812|57|39|54|11|38|13|
813|23|15|56|46|09|45|
814|11|02|46|50|08|41|
815|57|50|09|39|37|19|
816|21|47|40|52|30|20|
817|34|43|29|30|10|52|
818|44|41|22|08|09|25|
819|51|05|58|46|25|19|
820|17|45|32|21|10|46|
821|04|29|38|36|33|42|
822|04|17|41|10|27|52|
823|15|26|59|01|54|51|
824|33|48|06|07|20|09|
825|28|21|40|10|41|47|
826|45|06|08|07|53|27|
827|24|56|30|51|42|18|
828|23|50|53|42|28|38|
829|32|50|14|47|10|56|
830|53|51|02|41|13|49|
831|03|50|48|42|32|33|
832|17|49|15|33|39|23|
833|53|58|57|16|46|13|
834|44|10|17|16|51|34|
835|58|31|57|49|33|18|
836|28|22|38|17|52|59|
837|16|05|24|34|06|60|
838|09|30|47|38|23|44|
839|11|18|08|07|37|43|
840|43|29|35|59|31|17|
841|36|51|32|22|38|07|
842|51|44|60|09|07|30|
843|34|48|01|16|45|36|
844|54|24|44|57|34|16|
845|40|48|19|20|14|52|
846|47|54|02|50|03|44|
847|42|14|44|27|15|48|
848|56|34|17|32|47|27|
849|08|39|09|58|44|49|
850|60|22|59|25|44|07|
851|16|32|35|58|19|03|
852|14|38|06|23|44|34|
853|51|30|59|46|38|56|
854|17|03|24|27|44|25|
855|42|03|24|53|43|31|
856|11|40|41|47|15|42|
857|17|59|49|02|03|50|
858|31|37|54|23|04|18|
859|46|47|12|57|34|09|
860|22|08|17|42|44|02|
861|42|40|60|59|47|39|
862|19|35|12|02|11|08|
863|32|53|50|57|15|24|
864|31|11|33|42|57|08|
865|27|23|41|51|26|53|
866|36|48|27|40|05|46|
867|54|26|28|19|44|10|
868|57|51|21|22|25|40|
869|29|42|50|51|49|27|
870|52|08|43|34|40|21|
871|17|05|58|01|47|10|
872|18|55|58|43|31|05|
873|57|59|04|34|19|30|
874|59|20|52|42|44|10|
875|53|18|36|58|24|20|
876|04|12|41|45|60|08|
877|13|15|20|31|28|36|
878|37|12|43|38|11|54|
879|29|10|46|35|42|28|
880|51|30|49|25|37|46|
881|43|24|04|51|18|56|
882|42|45|44|60|41|17|
883|21|37|60|32|52|53|
884|22|11|02|14|39|12|
885|13|04|31|33|47|51|
886|50|55|37|33|59|17|
887|44|12|32|21|01|34|
888|50|24|40|54|52|60|
889|34|54|20|39|60|24|
890|09|21|22|07|17|54|
891|15|22|19|35|34|16|
892|01|49|52|42|19|44|
893|56|53|51|26|18|03|
894|37|24|44|28|20|41|
895|02|55|41|43|57|58|
896|31|11|41|35|22|05|
897|21|57|46|22|07|43|
898|04|08|03|54|45|30|
899|58|18|54|36|53|20|
900|04|21|59|18|38|34|
901|32|34|16|13|56|33|
902|52|55|23|50|58|18|
903|17|05|32|55|20|41|
904|32|44|59|53|48|51|
905|04|15|57|55|02|16|
906|35|39|29|24|07|14|
907|09|41|53|37|36|51|
908|19|01|09|25|50|52|
909|42|17|26|38|28|22|
910|53|29|36|03|15|27|
911|49|46|01|29|06|28|
912|26|21|54|04|19|29|
913|30|14|59|36|46|38|
914|33|51|09|23|45|12|
915|20|28|49|26|17|48|
916|33|37|05|38|28|36|
917|23|59|25|47|46|30|
918|38|44|08|04|12|52|
919|43|25|41|60|31|03|
920|17|57|55|24|52|05|
921|35|41|01|57|09|48|
922|41|49|45|19|13|12|
923|53|39|02|50|57|15|
924|51|27|60|21|20|02|
925|52|37|46|08|22|36|
926|40|41|34|33|21|59|
927|36|26|31|23|19|33|
928|32|10|49|60|04|33|
929|16|49|35|39|57|27|
930|46|20|55|37|28|49|
931|17|34|07|36|39|19|
932|02|21|42|53|36|17|
933|25|39|45|51|08|14|
